uid;state;path_row;main_class;class_name;def_cloud;julian_day;image_date;year;area_km;scene_id;source;satellite;sensor;uuid;publish_ye
234027;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,036823892;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c2919977-00fe-4c11-b3fa-36c3a5b73397;01/01/04
234028;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,013534667;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b898964e-5f06-4f03-a2c0-468fe4e6241a;01/01/04
234029;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,032612483;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;55dda646-05ae-44cd-9657-39078b047cab;01/01/04
234030;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,046879816;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1efe02c7-356b-4b1e-9624-e65803ad0ac0;01/01/04
234031;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010547851;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4958bf70-a543-4e63-ba57-4c34900454d9;01/01/04
234032;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,019550037;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;d180e3dc-f9fa-4964-856e-b0791e45a92b;01/01/04
234033;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,104082132;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4d530dc7-fdbc-4850-93f3-c876b6b51ffe;01/01/04
234034;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,028047367;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;670a4427-dd58-40d3-b2f0-5ad7b6e8fb75;01/01/04
234035;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,055117425;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;7a587fe9-59d8-4228-84f4-619b586c0253;01/01/04
234036;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,036313085;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a697c15a-e156-41dc-92c8-c091fca562f0;01/01/04
234037;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,025350387;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;050414ab-b390-491f-bf79-6ec1b241b3e7;01/01/04
234038;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,025690983;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c731b1fa-ec5f-4986-b33d-03899cda0fcb;01/01/04
234039;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,015181383;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;da693f24-1e52-475b-984b-2ce0d0aa6449;01/01/04
234040;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,025383953;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ba8949d9-1249-4f1f-901c-38bd53e4ad69;01/01/04
234041;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,033493933;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;406b4a4d-acab-42ba-83a4-6cc508516e97;01/01/04
234042;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,014180338;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c14ae522-be1c-4d72-a894-39a6119b7131;01/01/04
234043;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,045632726;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;57378f03-9a7f-4185-bdea-bf0acc583e34;01/01/04
234044;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,041538154;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e109ba86-0b6a-4480-95e3-d0ea5306fb78;01/01/04
234045;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,104970032;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8cb617b1-69ac-46a4-bb8b-6f4eaacd610b;01/01/04
234046;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,017872964;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4e89320d-bfe8-40c2-b032-2d85607294c6;01/01/04
234047;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,024073428;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;666494b0-ea23-4c2c-a82a-c4726a15fc76;01/01/04
234048;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,013315841;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ae26c547-f0a6-4f10-a770-c4083dbbc9b6;01/01/04
234049;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,080521402;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;6fe91f39-0e58-4681-bc65-5eac99ba2715;01/01/04
234050;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,103379861;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3449af57-92e1-489e-a9da-662a373261da;01/01/04
234052;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,057234585;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;bea56ec8-46ec-4b72-bbbc-428d203705ce;01/01/04
234053;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,034094662;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ad91e25c-2722-4003-bc7b-ec255309ced7;01/01/04
234054;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,013801533;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b714ee45-944c-4513-a4a3-670a6ef7d7e9;01/01/04
234055;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,044195556;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;d8279f17-0050-4467-a355-476e7971551b;01/01/04
234056;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,023956593;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;d046546e-197e-425f-99b3-c7843bcd39ab;01/01/04
234057;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,035081026;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;845a36b4-48d2-4178-998d-49bf27a6f799;01/01/04
234058;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,152207468;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;aef834f2-956e-4a4f-b509-aac0ebdbcffa;01/01/04
234059;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,027265734;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;7d2a1606-92b3-4c72-948a-ad8e1b37fd04;01/01/04
234060;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,03523565;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;55ca08f8-6196-4c92-b2a2-adb0cc03ac38;01/01/04
234061;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,024292353;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1306ae9b-d06a-4179-a197-99bbf9644585;01/01/04
234062;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,24863053;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;2b99da9f-3efb-4e3c-9cd4-384a8963f7a1;01/01/04
234063;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,05304015;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;286d3c3c-cd0a-4292-a12f-8e4d410c06b4;01/01/04
234064;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,016520606;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;2fdbf50e-4f54-4765-a380-8c1ba2a48cf2;01/01/04
234065;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,043318517;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;f910d499-19ef-4ec7-bbc1-a0d3aee3700a;01/01/04
234066;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,020658265;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;de9d40ce-3273-4c3e-b0e4-4ba0bae00431;01/01/04
234067;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,053006886;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c8b65e08-6ec1-4ed9-bb0c-ee495f64d0fc;01/01/04
234068;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,016257405;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ba804c3f-1500-42f1-b240-aeabd45b83e4;01/01/04
234069;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,101968515;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;d25e2bc9-226c-45e8-95e2-d8b62295059d;01/01/04
234070;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,020998781;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;345d3e57-9c0e-42ba-bce1-b3f50e339386;01/01/04
234071;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,029770309;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c9224482-44af-4312-a096-186e3822ff8e;01/01/04
234072;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,038076148;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;7afe6447-e335-489a-bf48-ef1484a6c009;01/01/04
234073;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,029120071;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;2910791b-eb01-4131-bfea-8bfc186ea07f;01/01/04
234074;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,031530358;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;080181b5-a27e-4247-984a-093bb1d9d88a;01/01/04
234075;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,02370341;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8ec357ca-84cb-4c0b-b81f-c7e93f6f56e0;01/01/04
234076;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,01353053;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;dfeecc48-0a35-45d1-bcb0-c7f8ab0fe553;01/01/04
234077;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,157284991;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;7dfe0c3b-29f9-41b2-8ec9-9493212a83c4;01/01/04
234078;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,031351537;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;7c8d8493-a31d-4636-9cfc-5a13733548dc;01/01/04
234079;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,0930626;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;aae732c6-85ab-4e4d-ad41-2825c8390056;01/01/04
234080;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,069636224;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;f6a26b7f-7c59-4a68-a94d-2e2252383c37;01/01/04
234081;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,043816596;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;09405272-4b9b-42ab-aa6e-60c7ab4c2654;01/01/04
234082;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,044332429;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4eaee192-586d-490f-b055-bd7bbbbb6561;01/01/04
234083;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,399336038;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9d70abb5-04b0-4acd-a914-0da03ed3df19;01/01/04
234084;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,02383831;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;96347af7-ed82-4e95-acc1-41ceb2f804e2;01/01/04
234085;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,043545238;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;543acfe3-401a-476f-9264-447c2149d552;01/01/04
234086;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,013480836;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ea2b4afc-3ec5-4f00-a3fd-97d70b71ce34;01/01/04
234087;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,085287492;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8dac6b26-8345-4aae-b888-92f317bda559;01/01/04
234088;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,036807353;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1a4f3bd0-e59a-4240-b16f-14defd9c6f00;01/01/04
234089;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,027946743;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;626d539f-54aa-40d2-a914-0a678738bacb;01/01/04
234090;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,027475669;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1cb2d4b2-2974-4f18-a7c9-e8c31691022c;01/01/04
234091;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,042706354;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;862754a1-be5f-4d19-8290-3c25e01b5857;01/01/04
234092;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,088407801;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;dfe6bf99-a2c4-49bd-a59f-3a96eaa46bd2;01/01/04
234093;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,01754457;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;372b7c8b-4196-4eed-86da-c1afb872b5a2;01/01/04
234094;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,011203382;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;cd9e9d81-fc3d-4ae6-a773-6362b1d6ea4b;01/01/04
234095;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,023154444;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;7e7bee2e-04ca-4db2-9742-74583702a5df;01/01/04
234096;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,047308333;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;2f57ce49-38d4-4bb0-b38d-538152563068;01/01/04
234097;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,025106135;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;00cef59d-f625-4153-b64d-83157bf16bd8;01/01/04
234098;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,025221272;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3f06e9c3-2d4b-4ee6-8c40-19c16189d228;01/01/04
234099;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,021279942;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a2562382-a6ca-40ef-be57-45d9f170e62f;01/01/04
234100;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,035170772;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e45d8c27-5763-4531-b565-b1e38b2856ce;01/01/04
234101;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,018316388;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ebd771b3-8b14-43c4-b367-961baa1003b7;01/01/04
234102;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,014088573;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;589bbc39-3b96-4a4a-83ab-0197b4876a7b;01/01/04
234103;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,02993025;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;acff74f3-52a6-4afa-9cd8-c94d33e2aa63;01/01/04
234104;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,024783621;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e01ad405-cea9-4b1c-8f99-abf3684f7dd8;01/01/04
234105;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,030856537;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;24726da5-7af7-4e84-8be4-3368fd1c68e7;01/01/04
234106;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,030044338;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b9f3b80f-01dd-43e7-b672-3037afd76756;01/01/04
234107;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,018485821;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;10473758-a277-44e4-a444-fa9f462f78bc;01/01/04
234108;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,015124811;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;89963156-41af-40e0-8f30-0bd01d9de800;01/01/04
234109;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,01436179;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;41fd6dc0-670c-4452-bfb6-0748d2646076;01/01/04
234110;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,015727938;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;16b6deae-6975-44ca-8df0-1187224320bc;01/01/04
234111;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,076178872;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;71421491-791d-458e-9568-f53427a63718;01/01/04
234112;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,014152047;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b5a50d69-414d-45c0-a1b3-e646ee98474a;01/01/04
234113;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,351564587;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e8f9c028-87b1-4c22-bee8-b1710138cfe1;01/01/04
234114;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,14851414;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8016fc61-3d63-488e-b712-cc8f18580041;01/01/04
234115;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,131443789;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;d76ba18c-ccdf-420c-bb41-49a3a84b3d5e;01/01/04
234116;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,016070195;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;2ada0efa-7365-4b87-b77d-491a8799d163;01/01/04
234117;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,073413268;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;cbce997c-e7c7-44db-88c8-00bbfa2db598;01/01/04
234118;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,011482753;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;0e83d5b5-d2c6-4494-ae51-3012fec0290b;01/01/04
234119;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010642747;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;6a202db1-6879-4a71-84ea-b962a9366f75;01/01/04
234120;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,01931493;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8e71400a-b18d-4fb8-97ed-e31a8cc0b536;01/01/04
234121;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,013120202;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;59d0439c-78d0-45c4-afe5-e345903896c7;01/01/04
234122;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,034492158;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9760e8f3-5c0d-40a2-94ad-33c1b4478c5a;01/01/04
234123;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010890378;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;da553978-d326-4152-a32f-3a4070673a0b;01/01/04
234124;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,011540128;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;6fb8fa2e-30cc-45b2-99c3-3362f09be0f0;01/01/04
234125;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,020490818;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;0cab007f-ebce-4c65-a961-9ca983a3c950;01/01/04
234126;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,036031636;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;fff546f4-09ba-46a9-a2a9-ec7002bba409;01/01/04
234127;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010845522;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;46fb1dd2-70ad-40a7-b4e2-01489915cd8e;01/01/04
234128;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,028263394;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9e3f30b5-6b1c-4e64-ac8a-300570d402c7;01/01/04
234129;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012807374;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;180e85db-6de5-4126-a4ed-e95edab0b1c9;01/01/04
234130;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,015913466;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;634831b1-8abb-4e82-8564-bf1e8d081b27;01/01/04
234131;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,013495617;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;61b11443-7e32-4ac4-944d-865b14f5176a;01/01/04
234132;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,059958435;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;afe5fe55-6b37-4663-96cc-48c6c806ab7b;01/01/04
234133;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,031024551;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a0e04c5b-a7e9-4759-8637-6a90db9f0969;01/01/04
234134;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,033711645;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8ddaec85-d2af-4c12-8735-3e516683ec32;01/01/04
234135;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,053083154;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;42642b83-b3da-4859-89ac-b38c4400b0f1;01/01/04
234136;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,062668363;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3c1bbafe-9c28-47a6-bd00-f115cc5f379c;01/01/04
234137;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,01345721;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e0f734e9-73a0-4196-b25c-983e8b2e4e39;01/01/04
234138;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,014192432;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;51308507-0942-4300-8a74-65ef2716310b;01/01/04
234139;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,075298878;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;17aa7a6a-9f43-4eb9-8fac-dca3a6435edc;01/01/04
234140;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010966193;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1cf4a2a6-ee8b-41b0-a6ce-56297fb198e1;01/01/04
234141;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,175579006;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e173111f-b54b-47e3-85c4-2afaede6d0e5;01/01/04
234142;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,013961735;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;0d3ed7d4-43e1-43c8-8bbe-26d0cfbd15ab;01/01/04
234143;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,389140435;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;59f52249-9fbe-4228-8276-1a8ee559aa59;01/01/04
234144;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,015831997;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;05725c27-8301-489a-b6aa-654ba7183b8b;01/01/04
234145;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,042047428;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;96d42c7f-dbaf-489a-93f0-94e8ef853e5c;01/01/04
234146;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,026073561;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3ab8a89b-1441-44e0-8349-a7c21df2e42c;01/01/04
234147;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,021434088;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ebceff32-57e1-4ea2-ac58-3a3e7ea8c917;01/01/04
234148;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,020842092;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a20e3fe2-d497-45d9-83b7-a78ef8bd55b4;01/01/04
234149;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,024950283;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;cc6a83fd-95e4-4a28-9b57-660d0b47c769;01/01/04
234150;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,033746934;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;6eaf1c13-1242-44cb-9a85-21b758f7f5f7;01/01/04
234151;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,033425379;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ed776ea4-ca67-4191-afea-3b86e4499273;01/01/04
234152;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010514037;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;055fc59c-646d-4cc0-8ad6-15e7f494b7ef;01/01/04
234153;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,024236946;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;35773775-b523-4a06-8b76-2f3b722c66c8;01/01/04
234154;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,067950941;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;864788c7-c19f-404b-814b-40d28649f867;01/01/04
234155;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012072138;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;6a4bac28-8f60-4d31-b3ab-a5b2c5a47068;01/01/04
234156;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,082490791;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;29113db3-b4f9-44aa-a392-381e93ced209;01/01/04
234157;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,053539784;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a350e101-1c91-4057-b4ce-cca03b940013;01/01/04
234158;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,029428808;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;38212b8b-6789-4126-bbf0-12387fdd4884;01/01/04
234159;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,024931808;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;02d25ff4-f38b-41f1-b079-60062db123a1;01/01/04
234160;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,059803361;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;6fe9130e-9020-4afa-a585-3ae1c2d597e1;01/01/04
234161;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010371928;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;6505c105-0cd0-4eb5-892d-b282923f43cf;01/01/04
234162;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,011212925;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;93281b5d-7836-4241-a571-167778e36565;01/01/04
234163;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,019061324;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;fc78cac6-cac5-4789-8121-b5fd55236f63;01/01/04
234164;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,030201631;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;aaa0320c-8bc7-4018-8ba8-499570dc64ea;01/01/04
234165;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,026868973;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c28ca50e-2da0-4b6f-aa79-134d45ff0909;01/01/04
